GeneName	condition
Eif5a2	GSE83687_Colon_GroupUC-GroupControl_Up
Fabp1	GSE83687_Colon_GroupUC-GroupControl_Down
Ctla4	GSE83687_Colon_GroupUC-GroupControl_Up
Ptpn13	GSE83687_Colon_GroupUC-GroupControl_Up
Adamts9	GSE83687_Colon_GroupUC-GroupControl_Up
Dclk3	GSE83687_Colon_GroupUC-GroupControl_Up
Il17re	GSE83687_Colon_GroupUC-GroupControl_Down
Pcolce2	GSE83687_Colon_GroupUC-GroupControl_Down
Nmnat3	GSE83687_Colon_GroupUC-GroupControl_Down
Heyl	GSE83687_Colon_GroupUC-GroupControl_Up
Emcn	GSE83687_Colon_GroupUC-GroupControl_Up
Slc9b2	GSE83687_Colon_GroupUC-GroupControl_Up
Fbxw15	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw25	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw26	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw28	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw19	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw14	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw21	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw18	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw22	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw16	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw24	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw27	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw13	GSE83687_Colon_GroupUC-GroupControl_Down
Fbxw20	GSE83687_Colon_GroupUC-GroupControl_Down
Plxnb1	GSE83687_Colon_GroupUC-GroupControl_Down
Spry1	GSE83687_Colon_GroupUC-GroupControl_Up
Ndst3	GSE83687_Colon_GroupUC-GroupControl_Down
Anxa5	GSE83687_Colon_GroupUC-GroupControl_Up
Map9	GSE83687_Colon_GroupUC-GroupControl_Up
Gucy1a1	GSE83687_Colon_GroupUC-GroupControl_Up
Gask1b	GSE83687_Colon_GroupUC-GroupControl_Up
Npy1r	GSE83687_Colon_GroupUC-GroupControl_Down
Npy5r	GSE83687_Colon_GroupUC-GroupControl_Down
Hhip	GSE83687_Colon_GroupUC-GroupControl_Down
Adgrv1	GSE83687_Colon_GroupUC-GroupControl_Down
Cmbl	GSE83687_Colon_GroupUC-GroupControl_Down
Gpx8	GSE83687_Colon_GroupUC-GroupControl_Up
Enpp6	GSE83687_Colon_GroupUC-GroupControl_Down
Egflam	GSE83687_Colon_GroupUC-GroupControl_Up
Ebf1	GSE83687_Colon_GroupUC-GroupControl_Up
Foxq1	GSE83687_Colon_GroupUC-GroupControl_Up
Csf2	GSE83687_Colon_GroupUC-GroupControl_Up
Shroom1	GSE83687_Colon_GroupUC-GroupControl_Down
Dact2	GSE83687_Colon_GroupUC-GroupControl_Down
Raet1e	GSE83687_Colon_GroupUC-GroupControl_Up
Raet1d	GSE83687_Colon_GroupUC-GroupControl_Up
Pi16	GSE83687_Colon_GroupUC-GroupControl_Down
Gpr85	GSE83687_Colon_GroupUC-GroupControl_Up
Hey1	GSE83687_Colon_GroupUC-GroupControl_Up
Zfp704	GSE83687_Colon_GroupUC-GroupControl_Down
Col1a2	GSE83687_Colon_GroupUC-GroupControl_Up
Chmp4c	GSE83687_Colon_GroupUC-GroupControl_Down
Sox17	GSE83687_Colon_GroupUC-GroupControl_Up
Dlc1	GSE83687_Colon_GroupUC-GroupControl_Up
Hnf4g	GSE83687_Colon_GroupUC-GroupControl_Down
Tnfrsf11b	GSE83687_Colon_GroupUC-GroupControl_Up
Kcnv1	GSE83687_Colon_GroupUC-GroupControl_Down
Nos3	GSE83687_Colon_GroupUC-GroupControl_Up
Cthrc1	GSE83687_Colon_GroupUC-GroupControl_Up
Gem	GSE83687_Colon_GroupUC-GroupControl_Up
1110017D15Rik	GSE83687_Colon_GroupUC-GroupControl_Down
Myorg	GSE83687_Colon_GroupUC-GroupControl_Down
Cpa6	GSE83687_Colon_GroupUC-GroupControl_Down
Tmc1	GSE83687_Colon_GroupUC-GroupControl_Up
Fbp1	GSE83687_Colon_GroupUC-GroupControl_Down
Tmem246	GSE83687_Colon_GroupUC-GroupControl_Down
Mettl27	GSE83687_Colon_GroupUC-GroupControl_Down
Cldn3	GSE83687_Colon_GroupUC-GroupControl_Down
Wnk2	GSE83687_Colon_GroupUC-GroupControl_Down
Aqp7	GSE83687_Colon_GroupUC-GroupControl_Down
Cldn2	GSE83687_Colon_GroupUC-GroupControl_Up
Lrfn5	GSE83687_Colon_GroupUC-GroupControl_Up
Zcchc24	GSE83687_Colon_GroupUC-GroupControl_Up
Slc16a9	GSE83687_Colon_GroupUC-GroupControl_Down
Rpl10l	GSE83687_Colon_GroupUC-GroupControl_Down
Depp1	GSE83687_Colon_GroupUC-GroupControl_Up
Tmem63c	GSE83687_Colon_GroupUC-GroupControl_Down
Cdx2	GSE83687_Colon_GroupUC-GroupControl_Down
Prrxl1	GSE83687_Colon_GroupUC-GroupControl_Down
Gfi1b	GSE83687_Colon_GroupUC-GroupControl_Down
Jcad	GSE83687_Colon_GroupUC-GroupControl_Up
Slc39a2	GSE83687_Colon_GroupUC-GroupControl_Down
Ndrg2	GSE83687_Colon_GroupUC-GroupControl_Down
Zfp219	GSE83687_Colon_GroupUC-GroupControl_Down
Ppp1r36	GSE83687_Colon_GroupUC-GroupControl_Down
Prap1	GSE83687_Colon_GroupUC-GroupControl_Down
1700019N19Rik	GSE83687_Colon_GroupUC-GroupControl_Down
Ubtd1	GSE83687_Colon_GroupUC-GroupControl_Up
Ttc7b	GSE83687_Colon_GroupUC-GroupControl_Up
C1ql3	GSE83687_Colon_GroupUC-GroupControl_Down
Htra1	GSE83687_Colon_GroupUC-GroupControl_Up
Gpr176	GSE83687_Colon_GroupUC-GroupControl_Up
Amn	GSE83687_Colon_GroupUC-GroupControl_Down
Ikbip	GSE83687_Colon_GroupUC-GroupControl_Up
Fbn1	GSE83687_Colon_GroupUC-GroupControl_Up
Avpr1a	GSE83687_Colon_GroupUC-GroupControl_Up
Aspg	GSE83687_Colon_GroupUC-GroupControl_Down
Clmp	GSE83687_Colon_GroupUC-GroupControl_Up
Cyyr1	GSE83687_Colon_GroupUC-GroupControl_Up
C2	GSE83687_Colon_GroupUC-GroupControl_Up
Mogat2	GSE83687_Colon_GroupUC-GroupControl_Down
Wdr72	GSE83687_Colon_GroupUC-GroupControl_Down
Cdyl2	GSE83687_Colon_GroupUC-GroupControl_Up
Prtg	GSE83687_Colon_GroupUC-GroupControl_Up
Clec4e	GSE83687_Colon_GroupUC-GroupControl_Up
Clec4d	GSE83687_Colon_GroupUC-GroupControl_Up
Cenpv	GSE83687_Colon_GroupUC-GroupControl_Down
Cdh16	GSE83687_Colon_GroupUC-GroupControl_Down
Cfap52	GSE83687_Colon_GroupUC-GroupControl_Down
Nnmt	GSE83687_Colon_GroupUC-GroupControl_Up
Acsm1	GSE83687_Colon_GroupUC-GroupControl_Down
Slfn5	GSE83687_Colon_GroupUC-GroupControl_Up
Catsper2	GSE83687_Colon_GroupUC-GroupControl_Down
Ldhd	GSE83687_Colon_GroupUC-GroupControl_Down
Pex11a	GSE83687_Colon_GroupUC-GroupControl_Down
Mesp1	GSE83687_Colon_GroupUC-GroupControl_Down
Tac2	GSE83687_Colon_GroupUC-GroupControl_Down
Myo1a	GSE83687_Colon_GroupUC-GroupControl_Down
Chp2	GSE83687_Colon_GroupUC-GroupControl_Down
Atp23	GSE83687_Colon_GroupUC-GroupControl_Down
AA467197	GSE83687_Colon_GroupUC-GroupControl_Down
Grem1	GSE83687_Colon_GroupUC-GroupControl_Up
Ms4a8a	GSE83687_Colon_GroupUC-GroupControl_Down
Ccdc178	GSE83687_Colon_GroupUC-GroupControl_Up
Tef	GSE83687_Colon_GroupUC-GroupControl_Down
B4galnt2	GSE83687_Colon_GroupUC-GroupControl_Down
Acsf2	GSE83687_Colon_GroupUC-GroupControl_Down
Gm21885	GSE83687_Colon_GroupUC-GroupControl_Down
Cercam	GSE83687_Colon_GroupUC-GroupControl_Up
Prrx2	GSE83687_Colon_GroupUC-GroupControl_Up
Gprc5b	GSE83687_Colon_GroupUC-GroupControl_Up
Loxhd1	GSE83687_Colon_GroupUC-GroupControl_Up
Igf2	GSE83687_Colon_GroupUC-GroupControl_Up
Fn3k	GSE83687_Colon_GroupUC-GroupControl_Down
Rhebl1	GSE83687_Colon_GroupUC-GroupControl_Up
Cyp2s1	GSE83687_Colon_GroupUC-GroupControl_Down
Tmc4	GSE83687_Colon_GroupUC-GroupControl_Down
Sema6b	GSE83687_Colon_GroupUC-GroupControl_Up
Nxn	GSE83687_Colon_GroupUC-GroupControl_Up
Gpt	GSE83687_Colon_GroupUC-GroupControl_Down
Ggt6	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b9	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b22	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b1	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b24	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b5	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b3	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b26	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b21	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b4	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b11	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b27	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b8	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1	GSE83687_Colon_GroupUC-GroupControl_Down
Klk1b16	GSE83687_Colon_GroupUC-GroupControl_Down
Klk4	GSE83687_Colon_GroupUC-GroupControl_Down
Evpl	GSE83687_Colon_GroupUC-GroupControl_Down
Krt24	GSE83687_Colon_GroupUC-GroupControl_Down
Vasn	GSE83687_Colon_GroupUC-GroupControl_Up
Fam83b	GSE83687_Colon_GroupUC-GroupControl_Down
Ddit4	GSE83687_Colon_GroupUC-GroupControl_Up
Mobp	GSE83687_Colon_GroupUC-GroupControl_Down
Degs2	GSE83687_Colon_GroupUC-GroupControl_Down
Hr	GSE83687_Colon_GroupUC-GroupControl_Down
Rab31	GSE83687_Colon_GroupUC-GroupControl_Up
Serinc2	GSE83687_Colon_GroupUC-GroupControl_Down
Chrm1	GSE83687_Colon_GroupUC-GroupControl_Down
Col3a1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc16a4	GSE83687_Colon_GroupUC-GroupControl_Up
Car7	GSE83687_Colon_GroupUC-GroupControl_Down
Gstm4	GSE83687_Colon_GroupUC-GroupControl_Down
Vamp5	GSE83687_Colon_GroupUC-GroupControl_Up
Enho	GSE83687_Colon_GroupUC-GroupControl_Down
Slc35g2	GSE83687_Colon_GroupUC-GroupControl_Up
Ror2	GSE83687_Colon_GroupUC-GroupControl_Up
Fam110b	GSE83687_Colon_GroupUC-GroupControl_Up
Cpt1c	GSE83687_Colon_GroupUC-GroupControl_Up
Gsg1l	GSE83687_Colon_GroupUC-GroupControl_Down
Cxcl10	GSE83687_Colon_GroupUC-GroupControl_Up
Cxcl11	GSE83687_Colon_GroupUC-GroupControl_Up
Adrb2	GSE83687_Colon_GroupUC-GroupControl_Up
B3galnt1	GSE83687_Colon_GroupUC-GroupControl_Up
She	GSE83687_Colon_GroupUC-GroupControl_Up
Gp2	GSE83687_Colon_GroupUC-GroupControl_Down
Arl13b	GSE83687_Colon_GroupUC-GroupControl_Up
Ear1	GSE83687_Colon_GroupUC-GroupControl_Up
Rnase2a	GSE83687_Colon_GroupUC-GroupControl_Up
Ear14	GSE83687_Colon_GroupUC-GroupControl_Up
Ear10	GSE83687_Colon_GroupUC-GroupControl_Up
Rnase2b	GSE83687_Colon_GroupUC-GroupControl_Up
Ear6	GSE83687_Colon_GroupUC-GroupControl_Up
Ear2	GSE83687_Colon_GroupUC-GroupControl_Up
Npr1	GSE83687_Colon_GroupUC-GroupControl_Up
Scn9a	GSE83687_Colon_GroupUC-GroupControl_Down
Htra4	GSE83687_Colon_GroupUC-GroupControl_Up
Clic4	GSE83687_Colon_GroupUC-GroupControl_Up
Zeb2	GSE83687_Colon_GroupUC-GroupControl_Up
Gjb1	GSE83687_Colon_GroupUC-GroupControl_Down
Gp9	GSE83687_Colon_GroupUC-GroupControl_Down
Ldb2	GSE83687_Colon_GroupUC-GroupControl_Up
Nrg4	GSE83687_Colon_GroupUC-GroupControl_Down
Lingo1	GSE83687_Colon_GroupUC-GroupControl_Up
Csgalnact2	GSE83687_Colon_GroupUC-GroupControl_Up
Robo1	GSE83687_Colon_GroupUC-GroupControl_Up
Reps2	GSE83687_Colon_GroupUC-GroupControl_Down
Tpst1	GSE83687_Colon_GroupUC-GroupControl_Up
Zfp768	GSE83687_Colon_GroupUC-GroupControl_Down
Tas1r3	GSE83687_Colon_GroupUC-GroupControl_Up
Serpina6	GSE83687_Colon_GroupUC-GroupControl_Down
Gpr25	GSE83687_Colon_GroupUC-GroupControl_Up
Slc16a5	GSE83687_Colon_GroupUC-GroupControl_Down
Sema3e	GSE83687_Colon_GroupUC-GroupControl_Down
Gprc5c	GSE83687_Colon_GroupUC-GroupControl_Down
Vstm2a	GSE83687_Colon_GroupUC-GroupControl_Down
Krt8	GSE83687_Colon_GroupUC-GroupControl_Down
Mettl7b	GSE83687_Colon_GroupUC-GroupControl_Down
Pfkfb3	GSE83687_Colon_GroupUC-GroupControl_Up
Foxa3	GSE83687_Colon_GroupUC-GroupControl_Down
Ttll6	GSE83687_Colon_GroupUC-GroupControl_Down
Oscar	GSE83687_Colon_GroupUC-GroupControl_Up
Cavin3	GSE83687_Colon_GroupUC-GroupControl_Up
S1pr1	GSE83687_Colon_GroupUC-GroupControl_Up
Pygo1	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr-rs3	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr-rs4	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr2	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr3	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr-rs7	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr-rs6	GSE83687_Colon_GroupUC-GroupControl_Up
Fpr1	GSE83687_Colon_GroupUC-GroupControl_Up
Sox7	GSE83687_Colon_GroupUC-GroupControl_Up
Gimap8	GSE83687_Colon_GroupUC-GroupControl_Up
Nrtn	GSE83687_Colon_GroupUC-GroupControl_Down
Cdc42bpg	GSE83687_Colon_GroupUC-GroupControl_Down
Sostdc1	GSE83687_Colon_GroupUC-GroupControl_Down
Chst11	GSE83687_Colon_GroupUC-GroupControl_Up
Kcnd3	GSE83687_Colon_GroupUC-GroupControl_Up
Apln	GSE83687_Colon_GroupUC-GroupControl_Up
Glod5	GSE83687_Colon_GroupUC-GroupControl_Down
Mcc	GSE83687_Colon_GroupUC-GroupControl_Up
Lrrc8c	GSE83687_Colon_GroupUC-GroupControl_Up
Ecel1	GSE83687_Colon_GroupUC-GroupControl_Up
P2ry6	GSE83687_Colon_GroupUC-GroupControl_Up
Ano5	GSE83687_Colon_GroupUC-GroupControl_Down
Lgals4	GSE83687_Colon_GroupUC-GroupControl_Down
Pwwp2b	GSE83687_Colon_GroupUC-GroupControl_Down
Tln2	GSE83687_Colon_GroupUC-GroupControl_Down
Reg3a	GSE83687_Colon_GroupUC-GroupControl_Up
Reg3g	GSE83687_Colon_GroupUC-GroupControl_Up
Reg3d	GSE83687_Colon_GroupUC-GroupControl_Up
Reg3b	GSE83687_Colon_GroupUC-GroupControl_Up
Ephx4	GSE83687_Colon_GroupUC-GroupControl_Up
Slfn4	GSE83687_Colon_GroupUC-GroupControl_Up
Slfn3	GSE83687_Colon_GroupUC-GroupControl_Up
Slfn1	GSE83687_Colon_GroupUC-GroupControl_Up
Slfn2	GSE83687_Colon_GroupUC-GroupControl_Up
Atoh1	GSE83687_Colon_GroupUC-GroupControl_Down
Macrod2	GSE83687_Colon_GroupUC-GroupControl_Down
Mcrip2	GSE83687_Colon_GroupUC-GroupControl_Down
Pdzd3	GSE83687_Colon_GroupUC-GroupControl_Down
Mab21l4	GSE83687_Colon_GroupUC-GroupControl_Down
Snx32	GSE83687_Colon_GroupUC-GroupControl_Down
Cyp7b1	GSE83687_Colon_GroupUC-GroupControl_Up
Ovol1	GSE83687_Colon_GroupUC-GroupControl_Down
Ces3a	GSE83687_Colon_GroupUC-GroupControl_Down
Ces3b	GSE83687_Colon_GroupUC-GroupControl_Down
Egfl7	GSE83687_Colon_GroupUC-GroupControl_Up
Mrgprf	GSE83687_Colon_GroupUC-GroupControl_Up
Adh6b	GSE83687_Colon_GroupUC-GroupControl_Down
Sh3rf3	GSE83687_Colon_GroupUC-GroupControl_Up
Bnc2	GSE83687_Colon_GroupUC-GroupControl_Up
Rxfp4	GSE83687_Colon_GroupUC-GroupControl_Down
Ablim3	GSE83687_Colon_GroupUC-GroupControl_Up
Syt12	GSE83687_Colon_GroupUC-GroupControl_Up
Mmrn2	GSE83687_Colon_GroupUC-GroupControl_Up
Ccdc36	GSE83687_Colon_GroupUC-GroupControl_Up
Agr3	GSE83687_Colon_GroupUC-GroupControl_Down
Ptprm	GSE83687_Colon_GroupUC-GroupControl_Up
Heg1	GSE83687_Colon_GroupUC-GroupControl_Up
Kcnh6	GSE83687_Colon_GroupUC-GroupControl_Down
Cbx2	GSE83687_Colon_GroupUC-GroupControl_Up
Nrros	GSE83687_Colon_GroupUC-GroupControl_Up
Cep19	GSE83687_Colon_GroupUC-GroupControl_Up
Cd34	GSE83687_Colon_GroupUC-GroupControl_Up
Selp	GSE83687_Colon_GroupUC-GroupControl_Up
Slc6a19	GSE83687_Colon_GroupUC-GroupControl_Down
Gtf2ird2	GSE83687_Colon_GroupUC-GroupControl_Down
Mfsd4a	GSE83687_Colon_GroupUC-GroupControl_Down
Klk15	GSE83687_Colon_GroupUC-GroupControl_Down
Golt1a	GSE83687_Colon_GroupUC-GroupControl_Down
Gm28040	GSE83687_Colon_GroupUC-GroupControl_Down
Ugt8a	GSE83687_Colon_GroupUC-GroupControl_Down
Slco2a1	GSE83687_Colon_GroupUC-GroupControl_Up
Slc29a2	GSE83687_Colon_GroupUC-GroupControl_Down
Sh3pxd2b	GSE83687_Colon_GroupUC-GroupControl_Up
Pabpc5	GSE83687_Colon_GroupUC-GroupControl_Up
Fam241a	GSE83687_Colon_GroupUC-GroupControl_Up
Fzd4	GSE83687_Colon_GroupUC-GroupControl_Up
Cd248	GSE83687_Colon_GroupUC-GroupControl_Up
Fut1	GSE83687_Colon_GroupUC-GroupControl_Up
Zg16	GSE83687_Colon_GroupUC-GroupControl_Down
Chst2	GSE83687_Colon_GroupUC-GroupControl_Up
Csrp2	GSE83687_Colon_GroupUC-GroupControl_Up
Isx	GSE83687_Colon_GroupUC-GroupControl_Down
Scube2	GSE83687_Colon_GroupUC-GroupControl_Down
Pcsk1	GSE83687_Colon_GroupUC-GroupControl_Up
Lpl	GSE83687_Colon_GroupUC-GroupControl_Up
Mctp1	GSE83687_Colon_GroupUC-GroupControl_Up
Dpp10	GSE83687_Colon_GroupUC-GroupControl_Down
Sugct	GSE83687_Colon_GroupUC-GroupControl_Down
Nr2f1	GSE83687_Colon_GroupUC-GroupControl_Up
A2m	GSE83687_Colon_GroupUC-GroupControl_Up
Tprn	GSE83687_Colon_GroupUC-GroupControl_Down
Sphk1	GSE83687_Colon_GroupUC-GroupControl_Up
Bnip3	GSE83687_Colon_GroupUC-GroupControl_Up
Hsd11b2	GSE83687_Colon_GroupUC-GroupControl_Down
Dmrta1	GSE83687_Colon_GroupUC-GroupControl_Down
Clec14a	GSE83687_Colon_GroupUC-GroupControl_Up
Zfp575	GSE83687_Colon_GroupUC-GroupControl_Down
Prr15	GSE83687_Colon_GroupUC-GroupControl_Down
Grin1	GSE83687_Colon_GroupUC-GroupControl_Down
Pxmp2	GSE83687_Colon_GroupUC-GroupControl_Down
Efcab5	GSE83687_Colon_GroupUC-GroupControl_Down
Muc20	GSE83687_Colon_GroupUC-GroupControl_Down
Fibin	GSE83687_Colon_GroupUC-GroupControl_Up
Dscaml1	GSE83687_Colon_GroupUC-GroupControl_Down
Eps8l2	GSE83687_Colon_GroupUC-GroupControl_Down
Rimkla	GSE83687_Colon_GroupUC-GroupControl_Down
B3gnt8	GSE83687_Colon_GroupUC-GroupControl_Down
Spaca4	GSE83687_Colon_GroupUC-GroupControl_Down
Kcna3	GSE83687_Colon_GroupUC-GroupControl_Up
Fbxo39	GSE83687_Colon_GroupUC-GroupControl_Up
Samd9l	GSE83687_Colon_GroupUC-GroupControl_Up
Erich5	GSE83687_Colon_GroupUC-GroupControl_Down
Gpr4	GSE83687_Colon_GroupUC-GroupControl_Up
Cavin1	GSE83687_Colon_GroupUC-GroupControl_Up
Cd163	GSE83687_Colon_GroupUC-GroupControl_Up
Cracr2b	GSE83687_Colon_GroupUC-GroupControl_Down
Naaladl2	GSE83687_Colon_GroupUC-GroupControl_Down
Fam20c	GSE83687_Colon_GroupUC-GroupControl_Up
Dpy19l2	GSE83687_Colon_GroupUC-GroupControl_Up
Lrrc75b	GSE83687_Colon_GroupUC-GroupControl_Down
Adamtsl1	GSE83687_Colon_GroupUC-GroupControl_Down
Calhm5	GSE83687_Colon_GroupUC-GroupControl_Up
Als2cl	GSE83687_Colon_GroupUC-GroupControl_Down
Stap2	GSE83687_Colon_GroupUC-GroupControl_Down
Zfp366	GSE83687_Colon_GroupUC-GroupControl_Up
Dnajc22	GSE83687_Colon_GroupUC-GroupControl_Down
Gpr35	GSE83687_Colon_GroupUC-GroupControl_Down
Erfe	GSE83687_Colon_GroupUC-GroupControl_Up
Oplah	GSE83687_Colon_GroupUC-GroupControl_Down
Rnf186	GSE83687_Colon_GroupUC-GroupControl_Down
Msc	GSE83687_Colon_GroupUC-GroupControl_Up
Rflna	GSE83687_Colon_GroupUC-GroupControl_Down
Cyc1	GSE83687_Colon_GroupUC-GroupControl_Down
Gimap7	GSE83687_Colon_GroupUC-GroupControl_Up
Tmem125	GSE83687_Colon_GroupUC-GroupControl_Down
Ldlrad3	GSE83687_Colon_GroupUC-GroupControl_Up
Nsun7	GSE83687_Colon_GroupUC-GroupControl_Down
Fjx1	GSE83687_Colon_GroupUC-GroupControl_Up
Alox12b	GSE83687_Colon_GroupUC-GroupControl_Down
Slc17a8	GSE83687_Colon_GroupUC-GroupControl_Down
Grm8	GSE83687_Colon_GroupUC-GroupControl_Down
Fcer1a	GSE83687_Colon_GroupUC-GroupControl_Down
Arl14	GSE83687_Colon_GroupUC-GroupControl_Down
Foxs1	GSE83687_Colon_GroupUC-GroupControl_Up
Cdh5	GSE83687_Colon_GroupUC-GroupControl_Up
Lrrc3b	GSE83687_Colon_GroupUC-GroupControl_Down
Itln1	GSE83687_Colon_GroupUC-GroupControl_Down
Tdrd6	GSE83687_Colon_GroupUC-GroupControl_Up
Pld5	GSE83687_Colon_GroupUC-GroupControl_Down
Gas1	GSE83687_Colon_GroupUC-GroupControl_Up
Kcne1	GSE83687_Colon_GroupUC-GroupControl_Up
Bhlha15	GSE83687_Colon_GroupUC-GroupControl_Up
Fut7	GSE83687_Colon_GroupUC-GroupControl_Up
Prf1	GSE83687_Colon_GroupUC-GroupControl_Up
S1pr5	GSE83687_Colon_GroupUC-GroupControl_Up
Clrn3	GSE83687_Colon_GroupUC-GroupControl_Down
Chst13	GSE83687_Colon_GroupUC-GroupControl_Down
Olfr558	GSE83687_Colon_GroupUC-GroupControl_Up
Map3k15	GSE83687_Colon_GroupUC-GroupControl_Down
Bhlhe22	GSE83687_Colon_GroupUC-GroupControl_Up
D2hgdh	GSE83687_Colon_GroupUC-GroupControl_Down
F2r	GSE83687_Colon_GroupUC-GroupControl_Up
Gm1043	GSE83687_Colon_GroupUC-GroupControl_Up
Cfap65	GSE83687_Colon_GroupUC-GroupControl_Down
Tmem45a	GSE83687_Colon_GroupUC-GroupControl_Up
Tmem45a2	GSE83687_Colon_GroupUC-GroupControl_Up
Cldn7	GSE83687_Colon_GroupUC-GroupControl_Down
Chst15	GSE83687_Colon_GroupUC-GroupControl_Up
Fam89a	GSE83687_Colon_GroupUC-GroupControl_Up
Tsen54	GSE83687_Colon_GroupUC-GroupControl_Down
Ube2e2	GSE83687_Colon_GroupUC-GroupControl_Up
Izumo1	GSE83687_Colon_GroupUC-GroupControl_Up
Tmigd1	GSE83687_Colon_GroupUC-GroupControl_Down
C1s1	GSE83687_Colon_GroupUC-GroupControl_Up
C1s2	GSE83687_Colon_GroupUC-GroupControl_Up
Tshz2	GSE83687_Colon_GroupUC-GroupControl_Up
Bgn	GSE83687_Colon_GroupUC-GroupControl_Up
Snorc	GSE83687_Colon_GroupUC-GroupControl_Down
Plcb1	GSE83687_Colon_GroupUC-GroupControl_Up
Pappa	GSE83687_Colon_GroupUC-GroupControl_Up
Hcar2	GSE83687_Colon_GroupUC-GroupControl_Up
Krtap13-1	GSE83687_Colon_GroupUC-GroupControl_Down
Col18a1	GSE83687_Colon_GroupUC-GroupControl_Up
Adgrg3	GSE83687_Colon_GroupUC-GroupControl_Up
Otop3	GSE83687_Colon_GroupUC-GroupControl_Down
Gjc1	GSE83687_Colon_GroupUC-GroupControl_Up
Cadm1	GSE83687_Colon_GroupUC-GroupControl_Up
Spns2	GSE83687_Colon_GroupUC-GroupControl_Up
Mcemp1	GSE83687_Colon_GroupUC-GroupControl_Up
Otop2	GSE83687_Colon_GroupUC-GroupControl_Down
Slc25a10	GSE83687_Colon_GroupUC-GroupControl_Down
Camk1d	GSE83687_Colon_GroupUC-GroupControl_Down
Ptgdr2	GSE83687_Colon_GroupUC-GroupControl_Down
Epha10	GSE83687_Colon_GroupUC-GroupControl_Down
Grin2a	GSE83687_Colon_GroupUC-GroupControl_Down
Sh2d7	GSE83687_Colon_GroupUC-GroupControl_Down
Mex3b	GSE83687_Colon_GroupUC-GroupControl_Up
Pcbp3	GSE83687_Colon_GroupUC-GroupControl_Up
Fam167b	GSE83687_Colon_GroupUC-GroupControl_Up
Lhfp	GSE83687_Colon_GroupUC-GroupControl_Up
Aifm3	GSE83687_Colon_GroupUC-GroupControl_Down
Zfp703	GSE83687_Colon_GroupUC-GroupControl_Down
Fam162b	GSE83687_Colon_GroupUC-GroupControl_Up
Gpr39	GSE83687_Colon_GroupUC-GroupControl_Down
Kirrel	GSE83687_Colon_GroupUC-GroupControl_Up
Arsi	GSE83687_Colon_GroupUC-GroupControl_Up
St6galnac3	GSE83687_Colon_GroupUC-GroupControl_Up
Dennd5a	GSE83687_Colon_GroupUC-GroupControl_Up
Kcnq3	GSE83687_Colon_GroupUC-GroupControl_Up
Mroh7	GSE83687_Colon_GroupUC-GroupControl_Down
Efna5	GSE83687_Colon_GroupUC-GroupControl_Down
Ptp4a3	GSE83687_Colon_GroupUC-GroupControl_Up
Tmem255b	GSE83687_Colon_GroupUC-GroupControl_Up
Nutm1	GSE83687_Colon_GroupUC-GroupControl_Down
Dhrs7c	GSE83687_Colon_GroupUC-GroupControl_Down
Lpar5	GSE83687_Colon_GroupUC-GroupControl_Down
A530016L24Rik	GSE83687_Colon_GroupUC-GroupControl_Down
Fam110c	GSE83687_Colon_GroupUC-GroupControl_Down
Zbtb7c	GSE83687_Colon_GroupUC-GroupControl_Down
Prr16	GSE83687_Colon_GroupUC-GroupControl_Up
Clcnka	GSE83687_Colon_GroupUC-GroupControl_Down
Clcnkb	GSE83687_Colon_GroupUC-GroupControl_Down
Lcn12	GSE83687_Colon_GroupUC-GroupControl_Down
Sorcs2	GSE83687_Colon_GroupUC-GroupControl_Up
Ano9	GSE83687_Colon_GroupUC-GroupControl_Down
